Ulke_Kodu;Ulke_Adi;Kita;Gelismiþlik_Durumu;Yil;Yasam_Beklentisi;Lise_Okullasma_Orani;Kisi_Basi_Saglik_Harcamasi;Hava_Kirliligi_PM25;Nufus;Bebek_Olum_Orani;Bes_Yas_Alti_Olum;Asi_Hepatit_B;Asi_Kizamik;Asi_Difteri;HIV_Prevalansi;Alkol_Tuketimi;Yenilenebilir_Enerji_Payi;Fosil_Yakit_Tuketimi;Kisi_Basi_Enerji_Tuketimi;Komur_Elektrik_Payi;Yenilenebilir_Elektrik_Payi;Orman_Alani_Yuzdesi;Orman_Alani_KM2;Tarim_Arazisi_Yuzdesi;Tatli_Su_Cekim_Orani;Guvenli_Icme_Suyu_Erisimi;Guvenli_Sanitasyon_Erisimi
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;80,12439024;98,11373138;1974,854004;18,34301912;2057159;2,4;2,9;;95;96;0,1;11,01;20,2;64,98981735;3428,897862;32,6936519;2,730380632;61,91892066;12474;30,36826717;4,970540975;93,49967679;68,59534402
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;80,32195122;110,5589294;2055,381348;18,16324479;2059953;2,3;2,8;;94;95;0,1;11,11;22,5;63,67726698;3334,759013;30,28007204;2,991430168;61,94637537;12476;30,29841112;6,189608998;94,06802008;71,24055882
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;81,07804878;110,1827469;2062,384766;17,79704249;2061980;2,2;2,7;;94;95;0,1;11,27;22,9;59,65667808;3236,590207;21,55760739;2,976658829;61,95630586;12478;30,52830189;5,250669523;94,63630604;73,93911019
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;80,77560976;109,65522;1775,860718;17,72092606;2063531;2,1;2,6;;94;95;0,1;11,58;21,4;60,72017119;3195,475123;29,0397351;3,618741722;61,95823776;12480;30,60627724;4,804499197;95,20453465;76,69145132
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;81,17560976;115,2169418;1838,654053;16,45177746;2065042;2,1;2,5;;92;94;0,1;11,31;21;0;3296,735004;30,36363636;3,360787879;61,85929898;12459,7;30,65633999;4,752544189;95,77270594;79,49803699
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;81,02926829;114,5955963;1925,034668;16,50269644;2066388;2;2,5;;93;94;0,1;10,81;19,7;0;3390,662816;29,54796031;3,555249296;61,7699783;12439,3;30,54111361;4,988752009;96,34081988;81,46420103
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;81,37804878;113,5561676;2169,578857;18,18015528;2073894;2;2,4;;93;93;0,1;10,98;20,6;0;3341,099715;28,3106701;3,242925395;61,67438072;12419;30,39272164;5,147295126;96,90887649;82,44312019
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;81,52926829;111,3695679;2219,0979;13,90821658;2088385;2;2,4;;94;95;0,1;10,98;20,9;0;3267,296719;27,84023852;3,48325983;61,57307165;12398,6;30,40662681;5,056239957;97,47687577;83,42653454
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;80,53170732;110,359169;2417,20874;14,29115275;2102419;1,9;2,4;;94;95;0,1;10,41;22,7;0;3068,819396;25,38103549;3,776788831;61,47225919;12378,3;30,31773306;5,372254954;98,04481771;83,73788311
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2000;67,116;19,17962074;46,02681351;12,79254343;440469;23,5;30,5;81;91;86;0,1;0,76;55,3;;;0;0;90,66095034;25376;2,715255448;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2001;67,237;23,10486031;60,23266602;12,81537353;449125;23,3;30,2;83;83;84;0,1;0,76;54,1;;;0;0;90,63479814;25368,68;2,750982494;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2002;67,35;30,14936066;76,49930573;12,78865089;457671;23,1;29,8;75;78;78;0,1;0,66;52,8;;;0;0;90,60864594;25361,36;2,822436584;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2003;67,479;;53,52047729;12,74551528;466154;22,9;29,6;79;82;84;0,1;0,91;51,5;;;0;0;90,58249375;25354,04;2,965344766;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2004;67,628;;64,72148895;12,71910647;474611;22,8;29,3;81;87;90;0,1;0,95;49,9;0;122,2053429;0;0;90,55634155;25346,72;2,965344766;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2005;67,79;30,67259979;89,02578735;12,74256422;483080;22,6;29,1;83;87;89;0,1;1,04;49,7;0;120,0629295;0;0;90,53018935;25339,4;3,458377992;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2006;67,968;35,70896149;87,74922943;12,84185013;491594;22,5;28,8;99;99;99;0,1;1,01;48,9;0;120,0177382;0;0,734567029;90,50403716;25332,08;3,469096106;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2007;67,845;36,73656082;89,10964203;12,99619038;500156;22,2;28,4;90;90;88;0,1;1,05;47,4;0;127,9600765;0;2,063957192;90,47788496;25324,76;3,615576992;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2008;68,336;;75,66864014;13,16862163;508790;22;28;89;71;85;0,1;1,13;46,7;;;0;2,662393689;90,45173276;25317,44;3,583422651;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2009;68,397;;93,879776;13,32218052;518141;21,7;27,6;91;69;86;0,1;1,13;45,8;;;0;3,008699855;90,42558056;25310,12;3,679885673;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2010;68,669;50,95280838;74,17661285;13,4199037;532968;21,4;27,2;87;74;83;0,1;1,12;45,1;;;0;2,596800371;90,39942837;25302,8;3,354769561;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2011;68,824;49,32389069;95,51364136;13,30860868;552945;21,1;26,7;92;77;91;0,1;1,01;43,6;;;0;4,314749631;90,37327617;25295,48;3,483386924;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2012;68,961;49,04985046;100,8483124;13,31689811;573606;20,8;26,2;92;87;92;0,1;0,95;43,8;;;0;4,292671877;90,34712397;25288,16;3,479814219;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2013;69,007;;98,99965668;13,57873135;594945;20,5;25,8;83;76;83;0,1;0,92;41,8;;;0;4,695164681;90,32097178;25280,84;3,51196856;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2014;68,984;;105,8544083;13,6743436;616908;20,3;25,4;77;76;77;0,1;0,94;45,9;;;0;5,818703765;90,29481958;25273,52;3,59056806;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2015;69,323;;91,08989716;13,38897778;639415;20;25;87;75;87;0,1;1,07;48,6;;;0;6,346090939;90,26866738;25266,2;3,612004287;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2016;69,501;;94,32994843;13,47202595;662379;19,7;24,6;94;82;94;0,1;1,22;48,7;;;0;6,623687221;90,24258664;25258,9;3,62986781;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2017;69,652;;89,29357147;13,43405834;685672;19,4;24,1;83;84;83;0,1;1,53;49;;;0;6,925540432;90,21650589;25251,6;3,66916756;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2018;69,806;;88,03850555;14,2731157;709101;19,1;23,6;85;93;85;0,1;1,62;48,6;;;0;5,552830374;90,19042515;25244,3;3,715612719;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2019;69,981;;98,67025757;14,30023529;728147;18,7;23,1;94;81;94;0,1;1,62;48,4;;;0;5,795715379;90,16434441;25237;3,70846731;;;
SLB;Solomon Islands;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2020;69,258;;100,9956055;13,95428301;744498;18,3;22,5;94;81;94;0,1;1,45;49;;;0;5,154905336;90,13826367;25229,7;3,737048946;;;
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;78,96585366;;1005,283997;16,02179936;40567864;4,4;5,4;77;94;95;0,5;11,67;7,9;80,96563991;2991,493065;36,02206105;2,77723328;34,25637275;170939,3;59,65130261;32,46852518;99,35961062;92,71895738
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;79,36829268;115,3313293;1045,050659;15,84757938;40850412;4,2;5,3;83;96;96;0,5;11,67;8,9;80,16527338;3048,843845;30,39112678;3,561744819;34,58050028;172390,71;59,21527722;32,19964029;99,36034608;92,71882804
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;79,56829268;115,2862701;1174,579346;15,56447295;41431558;4,1;5,1;82;97;98;0,5;11,48;7,4;81,77304432;3095,996868;33,6626509;4,876893746;34,83530779;173842,12;58,95118628;31,9307554;99,39460006;92,72568692
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;79,6195122;114,4527893;1648,057129;15,21220044;42187645;4,1;5;81;98;98;0,5;11,25;8,9;81,12687027;3145,402393;29,13435057;5,860624612;35,11418641;175293,53;58,39826927;32,50929256;99,4295552;92,73246993
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;79,87073171;115,0845032;1932,213989;14,83048221;42921895;3,9;4,9;97;97;97;0,5;11,71;8;82,14179823;3226,289429;28,68944973;6,805539086;35,40705557;176744,94;58,23750952;33,08782974;99,46470738;92,73927176
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;80,17073171;117,5709305;2074,330811;14,45903862;43653155;3,8;4,7;96;97;96;0,5;11,95;7,3;83,77219879;3239,544365;27,46401526;8,119129633;35,70425174;178196,35;58,43435052;33,66636691;99,5000434;92,52722575
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;80,82195122;117,2736664;2256,680664;14,02204091;44397319;3,7;4,5;97;97;98;0,5;11,86;8,5;82,59634554;3190,726277;22,70026949;8,747765136;36,00299812;179647,76;57,34297968;32,55980216;99,53555769;92,31301329
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;80,87317073;117,4886932;2625,556641;13,49055744;45226803;3,6;4,4;96;97;96;0,4;11,32;9;83,47690494;3168,95971;24,28546609;10,1558092;36,28442027;181099,17;56,10787201;31,45323741;99,57126367;92,09663214
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;81,17560976;117,2105865;3019,757813;12,9746542;45954106;3,4;4,2;97;98;97;0,4;10,73;9,7;82,11575197;3015,00799;15,92724329;12,3595733;36,59795108;182550,58;56,41940658;31,27158273;99,60714416;91,87807497
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;81,47560976;117,3571167;2962,482666;12,58439719;46362946;3,3;4;96;98;96;0,4;10,01;12,2;79,93735324;2749,855489;12,53750594;16,17982486;36,89928809;184001,99;56,09032206;32,48201439;99,64320065;91,65734048
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;81,62682927;122,6225128;2816,843506;12,42985241;46576897;3,2;3,8;97;95;97;0,4;9,49;14,4;76,21466875;2735,182573;8,729898152;18,39709213;37,0899382;185453,4;55,08889822;31,48471223;99,65793295;91,43442341
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;82,47560976;126,1527863;2938,18042;13,42004829;46742697;3;3,7;97;97;97;0,4;9;14,7;76,65230406;2684,343189;15,35697149;19,37309212;37,10192046;185465,08;54,04096983;31,53776978;99,66085182;91,20932191
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;82,42682927;127,7867126;2620,842041;12,0395433;46773055;2,9;3,6;96;97;96;0,4;8,88;15,8;75,18150863;2677,180386;18,81683571;22,3209828;37,07977849;185476,76;53,86137822;32,70323741;99,64992031;90,98202762
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;83,07804878;126,8144989;2664,483398;11,25059561;46604197;2,9;3,5;95;95;96;0,4;8,59;16,9;72,74544099;2506,255405;14,47041813;26,0970903;37,08211351;185488,44;53,44395354;29,09172662;99,6233303;90,75252711
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;83,22926829;125,5377579;2716,579346;10,57985921;46460733;2,8;3,4;96;96;97;0,4;9,19;17,3;71,73880987;2458,571777;16,24938565;25,50736326;37,08444853;185500,12;53,13368385;29,54946043;99,59659464;90,52047611
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;82,83170732;125,1707993;2383,853027;11,2555313;46422303;2,7;3,3;97;96;97;0,4;9,94;16,3;73,53257023;2552,401252;18,75184667;24,54503028;37,12753247;185511,8;53,18906218;28,33992806;99,59935074;90,2856541
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;83,32926829;123,7365417;2378,135986;10,33883611;46458139;2,7;3,3;97;97;97;0,4;10,93;16,7;0;2563,007044;13,63062332;24,84132969;37,14286858;185552,4;52,57724736;28,07643885;99,58388395;90,04864584
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;83,28292683;121,1416016;2564,55835;10,43666705;46571232;2,7;3,2;95;98;95;0,4;10,93;15,2;0;2690,497333;16,80980394;25,25042977;37,15223392;185593;52,63871383;27,06294964;99,56836361;89,8040221
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;83,43170732;120,1090775;2784,163086;10,18457449;46782011;2,7;3,2;96;98;96;0,3;10,91;16,9;0;2666,260797;14,10665617;25,34905922;37,15664678;185635,9;52,40820971;26,44694245;99,55280492;89,55596712
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;83,83170732;119,3791275;2756,621094;9,353543397;47118501;2,6;3,2;95;98;95;0,3;10,91;16,7;0;2573,904425;5,116794812;27,93780214;37,16772156;185678,8;52,45849173;26,27203237;99,53720678;89,30562681
ESP;Spain;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;82,23170732;118,3381882;2942,419434;9,581054607;47359424;2,6;3,2;94;96;94;0,3;9,16;19,3;0;2303,513116;2,334711607;31,6190346;37,17730549;185721,7;52,33167922;26,0971223;99,52156045;89,05301233
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2000;71,179;;42,54893112;26,65982245;19293054;13;16,3;;99;99;0,1;1,88;64,2;43,01992209;431,6261215;0;0,167475728;34,54664328;21664,2;37,47408707;24,64128788;45,1869862;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2001;71,804;;39,87185287;26,72280951;19600362;12,7;15,8;;99;98;0,1;1,88;62,9;43,34724815;410,7671417;0;0,195251438;34,44649976;21601,4;37,49003349;24,61681818;45,29025711;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2002;72,271;;41,24043274;26,72066158;19805752;12,4;15,5;;99;98;0,1;1,96;62,1;44,57840583;413,9926787;0;0,195569352;34,34635624;21538,6;37,56976559;24,59234848;45,39305934;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2003;72,442;;40,82443619;26,64635358;19951521;12,1;15,2;32;99;99;0,1;1,87;61,3;46,36261907;435,2386214;0;0,367418351;34,24621273;21475,8;38,04656355;24,56787879;45,4964053;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2004;68,022;;49,14835358;26,49286042;20087605;16,8;29;62;96;97;0,1;1,98;61,6;45,78774773;438,0699185;0;0,182270795;34,14606921;21413;36,49178759;24,54340909;45,59978478;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2005;73,073;;55,40001297;26,25315698;20216524;11,2;14;99;99;99;0,1;2,06;60,1;45,28484175;445,3008949;0;0,215894466;34,04592569;21350,2;39,74645192;24,51893939;45,70270135;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2006;72,825;;63,2890892;25,85834859;20352411;10,7;13,3;98;99;98;0,1;2,33;62,2;43,43131036;446,3506855;0;0,221368421;33,94578217;21287,4;38,75298995;24,51893939;45,88299442;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2007;72,983;;71,38779449;25,24261851;20492545;10,1;12,6;98;98;98;0,1;2,37;60,2;45,37929305;451,9804109;0;0,2002828;33,84563865;21224,6;37,99075108;24,51893939;46,06271364;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2008;72,556;;90,00082397;24,40355857;20629378;9,7;12;98;98;98;0,1;2,4;61,6;45,33457687;437,2262114;0;0,314042979;33,74549514;21161,8;41,42242067;24,51893939;46,24286656;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2009;70,298;;97,26274872;23,33876057;20756435;13,3;21,5;97;97;97;0,1;2,41;63,5;43,04243147;441,0467009;0;0,43390747;33,64535162;21099;41,61377771;24,51893939;46,4229535;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2010;74,463;92,34970856;105,0737152;22,04581633;20879089;9,1;11,2;99;99;99;0,1;2,6;61,9;43,01574461;467,3370287;0;0,876122581;33,5452081;21036,2;41,77962048;24,51893939;46,60245258;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2011;74,74;94,10864258;115,5164261;19,30672088;21009048;8,9;10,8;99;99;99;0,1;2,89;56,4;51,50229449;472,0495451;8,903757077;1,156973752;33,62557806;21086,6;43,53372668;24,51893939;46,78239633;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2012;75,187;94,67446899;110,0360031;20,91318537;21169458;8,5;10,3;99;99;99;0,1;3,01;52,9;52,18813695;481,9699634;11,79732796;1,609696664;33,70594801;21137;43,69319088;24,51893939;46,96227189;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2013;75,546;95,14426362;133,1596832;21,9721782;20585000;8,1;9,8;99;99;99;0,1;2,93;56,9;48,96521391;456,6116269;12,21824836;2,240289445;33,78631797;21187,4;43,69319088;24,51893939;47,15099315;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2014;75,757;93,4926278;132,8219452;19,78312654;20778000;7,7;9,2;99;99;99;0,1;2,86;54,2;53,62706686;485,8889734;25,69617206;16,24444266;33,86668793;21237,8;43,69319088;24,51893939;47,34923883;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2015;75,99;94,4516929;144,2907715;17,91170462;20970000;7,4;8,7;99;99;99;0,1;2,86;51,3;41,04888503;501,5182945;33,70505234;3,193521469;34,39516585;21288,2;44,26994975;24,51893939;47,55717384;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2016;76,136;93,90372213;145,3249664;19,52137197;21209000;7;8,3;99;99;99;0,1;2,91;45,1;0;542,5773797;35,33323999;3,07266872;34,34411;21256,6;44,43151891;24,51893939;47,77442719;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2017;76,239;94,04186609;142,3251801;18,34920163;21453000;6,7;7,9;99;99;99;0,1;2,86;45,8;0;514,2362286;33,71432347;3,451242072;34,29305414;21225;44,59631945;24,51893939;48,00168111;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2018;76,485;95,91073317;154,646225;20,84783509;21670000;6,5;7,6;99;99;99;0,1;2,83;47,9;0;508,5433645;30,66031664;3,860020595;34,25804992;21193,4;45,44807966;24,51893939;48,13926319;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2019;76,698;;147,0119324;19,77980365;21803000;6,2;7,2;99;99;99;0,1;2,83;46,1;0;523,4672124;33,13145047;4,656263519;34,20671025;21161,8;45,44729471;24,51893939;47,87638185;
LKA;Sri Lanka;Güney Asya;Alt-Orta Gelirli;2020;76,928;;159,7138367;19,96444086;21919000;6;6,9;96;96;96;0,1;2,91;49,3;0;511,1099508;38,64933803;4,978258229;34,15809893;21130,2;45,45748464;24,51893939;47,61727079;
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;79,64390244;;2173,194092;9,695260312;8872109;3,4;4,1;;91;99;0,1;9,37;39,8;34,72807064;5375,751512;1,745762945;3,136604574;69,13885389;281630;7,301277042;1,571929825;99,4017199;95,1391023
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;79,79512195;147,9034424;2154,633545;9,496129424;8895960;3,3;4;;94;99;0,1;9,37;37,4;33,86031269;5701,682068;2,010927068;2,636183075;69,1167593;281540;7,497182327;1,564912281;99,41371963;95,16053852
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;79,84634146;144,2185059;2456,700684;9,221558249;8924958;3,3;4;;95;99;0,1;9,57;35,9;37,29051046;5826,341893;2,531774968;3,260755784;69,09466472;281450;7,708308323;1,564912281;99,42586497;95,1787383
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;80,09512195;136,4743042;3107,48877;8,91945433;8958229;3,2;3,9;;95;99;0,1;9,54;34,6;36,35382175;5676,548345;3,201488515;3,832645437;69,07257014;281360;7,680812845;1,556140351;99,43797166;95,17997281
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;80,49756098;101,4254913;3488,657715;8,63772521;8993531;3,1;3,7;;96;99;0,1;9,39;35,5;34,67999329;5872,975544;1,654167051;5,313968815;69,05047556;281270;7,740959204;1,547368421;99,45002043;95,18113685
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;80,54634146;101,4821625;3546,786865;8,424278434;9029572;3;3,6;;96;98;0,1;9,31;39,3;33,80846133;5711,642142;1,215640483;5,319695774;69,02838098;281180;7,85879697;1,538596491;99,46200729;95,18222608
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;80,74878049;101,2040863;3755,675293;8,257155645;9080505;2,8;3,5;;97;98;0,1;9,39;40,1;33,39033211;5532,762657;1,388269091;6,515883862;69,0062864;281090;7,733348849;1,538304094;99,47440254;95,18557955
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;80,9;100,9987106;4295,552246;8,094841666;9148092;2,7;3,3;;96;98;0,1;9,48;41,8;32,49807773;5464,456137;1,144894643;7,564402842;68,98419182;281000;7,661664208;1,538011696;99,48711988;95,19102918
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;81,1;101,5210876;4609,918457;7,955908814;9219637;2,6;3,2;;96;98;0,1;9,61;43,2;33,08923328;5383,764797;1,489622629;8,224249857;68,96209724;280910;7,550945808;1,549512671;99,49970796;95,19640959
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;81,35121951;101,4343109;4118,416504;7,858929405;9298515;2,6;3,1;;97;98;0,1;9,72;45,7;31,93043116;4891,392192;1,170146634;10,20783267;68,94000266;280820;7,529833208;1,561013645;99,51215912;95,2016385
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;81,45121951;102,2510605;4391,117188;7,822475754;9378126;2,5;3,1;;97;98;0,1;9,79;44,7;34,32587144;5443,323668;1,800764736;10,56055282;68,91790808;280730;7,545790405;1,57251462;99,53135276;95,20670915
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;81,80243902;102,1403732;6363,614746;7,912439332;9449213;2,5;3;29;97;98;0,1;9,72;45,4;34,1704113;5281,400963;1,368305575;11,73770819;68,87224594;280544;7,519767899;1,535789474;99,55104642;95,21560811
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;81,70487805;103,1068726;6280,825195;6,609055044;9519374;2,4;3;30;97;98;0,1;9,66;48,3;30,84437992;5295,928066;0,835729853;11,63363573;68,82658381;280358;7,44219137;1,499064327;99,5710984;95,22805417
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;81,95609756;132,713501;6716,214844;6,562228569;9600379;2,4;2,9;35;97;98;0,1;9,6;47,3;29,82822422;5178,934938;0,943420864;13,9240889;68,78092167;280172;7,453435057;1,462339181;99,59085533;95,24005998
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;82,25365854;133,6602478;6632,236816;6,772288614;9696110;2,4;2,9;42;97;98;0,1;9,54;48,6;29,58742051;4997,879904;0,714550673;14,30242153;68,73525954;279986;7,453410507;1,425614035;99,61032613;95,25170721
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;82,20487805;137,4629669;5626,04834;6,302605044;9799186;2,3;2,9;53;98;98;0,1;9,45;51,9;28,02332122;4573,58908;0,777857284;16,7691781;68,69449814;279800;7,434988686;1,388888889;99,6295386;95,26302014
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;82,30731707;137,5611572;5719,459961;5,697833292;9923085;2,3;2,8;67;97;98;0,1;9,35;50,9;0;4858,899405;0,673674764;17,37623229;68,69449814;279800;7,41674708;1,401520468;99,64846573;95,27389249
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;82,4097561;142,6415863;5871,522949;6,061803567;10057698;2,3;2,8;76;97;97;0,1;9,33;51,8;0;4926,811175;0,748249619;18,21315068;68,69449814;279800;7,393300602;1,414152047;99,66713385;95,2844239
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;82,55853659;140,8217468;6042,135254;6,290862321;10175214;2,2;2,7;92;97;97;0,1;9,3;51,6;0;4966,261118;0,860465116;17,7130355;68,69449814;279800;7,36634329;1,426783626;99,68554091;95,29445346
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;83,1097561;136,6410065;5688,044922;6,068692696;10278887;2,2;2,6;97;97;98;0,1;9,3;52,9;0;4781,875683;0,702331408;19,92531421;68,69966608;279800;7,37821646;1,439415205;99,70368052;95,30400973
SWE;Sweden;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;82,35609756;136,4261322;6030,532715;5,636707906;10353442;2,1;2,6;97;97;97;0,1;9,57;57,8;0;4284,998056;0,402238865;24,26495273;68,69966608;279800;7,380671774;1,452046784;99,72158063;95,31311514
CHE;Switzerland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;79,6804878;94,5499115;3550,125977;16,30784754;7184250;4,7;5,6;;82;93;0,2;12,48;18,2;54,58004884;3466,506132;0;1,269253555;30,26497017;11961,8;39,61727304;6,272376238;96,70000272;97,81492941
CHE;Switzerland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;80,1804878;94,75817108;3751,752441;15,93809194;7229854;4,6;5,5;;82;93;0,2;12,48;18,7;56,2522317;3658,066499;0;1,241146991;30,36341959;12000,34;39,54077135;6,252524752;96,69999988;97,81458855
